FamilyName	Subfamily	Tribe	Genus	Species	HostFamily	HostGenus	HostSpecies	HostCommonName
Membracidae	Smiliinae	Polyglyptini	Entylia	carinata	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	lutea	Fagaceae	Quercus	nigra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	phellos	NULL
Membracidae	Smiliinae	Telamonini	Telamona	extrema	Fagaceae	Quercus	phellos	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	evelyna	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	arcuatus	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Polyglyptini	Entylia	carinata	Fagaceae	Quercus	nigra	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	lutea	Fagaceae	Quercus	phellos	NULL
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	evelyna	Fagaceae	Quercus	nigra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	togatus	Fagaceae	Quercus	nigra	NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	brevitylus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	lutea	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	inermis	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	flavolatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	funkhouseri	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	funkhouseri	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	acuminatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	acuminatus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	turriculatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	turriculatus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	univittatus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flavicephala	Fagaceae	Quercus	ilicifolia	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	salamandra	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Telamonini	Telamona	decorata	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Telamonini	Telamona	extrema	Fagaceae	Quercus	velutina	NULL
Membracidae	Stegaspidinae	Microcentrini	Microcentrus	perditus	Fagaceae	Quercus	prinus	NULL
Membracidae	Stegaspidinae	Microcentrini	Microcentrus	perditus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	veluntia	NULL
Membracidae	Smiliinae	Smiliini	Archasia	belfragei				oak
Membracidae	Stegaspidinae	Microcentrini	Microcentrus	perditus	Fagaceae	Quercus	stellata	NULL
Membracidae	Stegaspidinae	Microcentrini	Microcentrus	perditus	Fagaceae	Quercus	ilicifolia	NULL
Membracidae	Stegaspidinae	Microcentrini	Microcentrus	perditus	Fagaceae	Quercus	sp	oak
Membracidae	Smiliinae	Telamonini	Glossonotus	univittatus	Fagaceae	Quercus		red oak
Membracidae	Smiliinae	Polyglyptini	Publilia	concava	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	inermis	Fagaceae	Quercus	veluntia	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	inermis	Fagaceae	Quercus	ilicifolia	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	inermis	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	acuminatus	Fagaceae	Quercus	ilicifolia	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	univittatus	Fagaceae	Quercus	ilicifolia	NULL
Membracidae	Smiliinae	Telamonini	Helonica	excelsa	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	auroreus	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	lutea	Fagaceae	Quercus	falcata	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flava	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	discoidalis	Fagaceae	Quercus	nigra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	inermis	Fagaceae	Quercus	nigra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	nigra	water oak
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	bicolor	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	auroreus	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Smiliini	Ophiderma	flava	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Smiliini	Ophiderma	salamandra	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	prinus	chestnut oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	prinus	chestnut oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus	prinus	chestnut oak
Membracidae	Smiliinae	Smiliini	Ophiderma	salamandra	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	muticus	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	sp	NULL
Tingidae	Tinginae	Tingini	Corythucha	arcuata	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Archasia	belfragei	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Archasia	belfragei	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	brevitylus	Fagaceae	Quercus	stellata	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	robur	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	sp	London Plane
Membracidae	Smiliinae	Ceresini	Stictocephala	stimulea	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	stimulea	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Polyglyptini	Entylia	carinata	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	brevitylus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	stimulea	Fagaceae	Quercus	phellos	NULL
Coccidae	Coccidae_none	Coccidae_none_none	Parthenolecanium	quercifex	Fagaceae	Quercus	kelloggii	black oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis	sp	Fagaceae	Quercus	palustris	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Neomyzocallis)	punctata	Fagaceae	Quercus	prinoides	NULL
Coccidae	Coccidae_none	Coccidae_none_none	Parthenolecanium	quercifex	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis	sp	Fagaceae	Quercus	rubra	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	melanocera	Fagaceae	Quercus	rubra	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis	sp	Fagaceae	Quercus	ilicifolia	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	bellus	Fagaceae	Quercus	coccinea	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	bellus	Fagaceae	Quercus	coccinea	scarlet oak
Membracidae	Smiliinae	Ceresini	Stictocephala	diceros				oak
Achilidae	Achilinae	Myconini	Cixidia	opaca	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	griseus	Fagaceae	Quercus	bicolor	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Telamonini	Telamona	spreta				bur oak
Miridae	Orthotylinae	Orthotylini	Schaffneria	davisi	Fagaceae	Quercus	velutina	NULL
Miridae	Phylinae	Phylini	Plagiognathus	flavipes	Fagaceae	Quercus	sp	bur oak
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	pilosulus	Fagaceae	Quercus	macrocarpa	bur oak
Miridae	Orthotylinae	Orthotylini	Reuteria	querci	Fagaceae	Quercus	macrocarpa	NULL
Miridae	Phylinae	Phylini	Americodema	nigrolineatum	Fagaceae	Quercus	alba	white oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	bellus				oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	arizonensis	Fagaceae	Quercus	nigra	water oak
Miridae	Phylinae	Phylini	Hamatophylus	guttulosus	Fagaceae	Quercus	nigra	NULL
Pseudococcidae	Pseudococcidae_none	Pseudococcidae_none_none	Ferrisia	virgata	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	osborni	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Hemiberlesia	lataniae	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	forbesi	Fagaceae	Quercus	nigra	water oak
Coccidae	Coccidae_none	Coccidae_none_none	Parthenolecanium	sp	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	virginiana	oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Nanokermes	pubescens	Fagaceae	Quercus		oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sylvestris	Fagaceae	Quercus		oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus		NULL
Eriococcidae	Eriococcidae_none	Eriococcidae_none_none	Eriococcus	quercus	Fagaceae	Quercus	nigra	water oak
Coccidae	Coccidae_none	Coccidae_none_none	Parthenolecanium	sp	Fagaceae	Quercus	nigra	water oak
Coccidae	Coccidae_none	Coccidae_none_none	Parthenolecanium	quercifex	Fagaceae	Quercus	virginiana	live oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	osborni	Fagaceae	Quercus	nigra	water oak
Pseudococcidae	Pseudococcidae_none	Pseudococcidae_none_none	Eurycoccus	blanchardii	Fagaceae	Quercus	nigra	water oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus		oak
Pseudococcidae	Pseudococcidae_none	Pseudococcidae_none_none	Ferrisia	setosa	Fagaceae	Quercus	palustris	pin oak
Pseudococcidae	Pseudococcidae_none	Pseudococcidae_none_none	Eurycoccus	blanchardii	Fagaceae	Quercus	palustris	pin oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	rubra	red oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Abgrallaspis	colorata	Fagaceae	Quercus		oak
Pseudococcidae	Pseudococcidae_none	Pseudococcidae_none_none	Heliococcus	insignis	Fagaceae	Quercus		oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	arizonensis	Fagaceae	Quercus		oak
Eriococcidae	Eriococcidae_none	Eriococcidae_none_none	Eriococcus	quercus	Fagaceae	Quercus		oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Nanokermes	pubescens	Fagaceae	Quercus	stellata	NULL
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	marilandica	oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	nana	oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	tenebricosa	Fagaceae	Quercus	nigra	water oak
Miridae	Deraeocorinae	Hyaliodini	Hyaliodes	vitripennis	Fagaceae	Quercus	michauxii	NULL
Reduviidae	Harpactorinae	Harpactorini	Sinea	spinipes	Fagaceae	Quercus	stellata	NULL
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	firma	Fagaceae	Quercus	stellata	NULL
Diaspididae	Diaspididae_none	Diaspididae_none_none	Aspidiotus	ancylus	Fagaceae	Quercus	prinus	chestnut oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	juglansregiae	Fagaceae	Quercus		oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sylvestris	Fagaceae	Quercus	prinus	chestnut
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	distincta	Fagaceae	Quercus	prinus	NULL
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	knullae	Fagaceae	Quercus	chapmanii	NULL
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	catesbaei	oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	nigra	water oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus	prinus	chestnut oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus	laurifolia	NULL
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus	nigra	water oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	laurifolia	laurel oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Allokermes	galliformis	Fagaceae	Quercus		oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus	rubra	red oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sylvestris	Fagaceae	Quercus	prinus	chestnut oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus	sp	oak
Aphididae	Eriosomatinae	Eriosomatini	Kaltenbachiella	ulmifusa	Fagaceae	Quercus	nigra	water oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	meridionalis	Fagaceae	Quercus	nigra	water oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Allokermes	galliformis	Fagaceae	Quercus	nigra	water oak
Coccidae	Coccidae_none	Coccidae_none_none	Parthenolecanium	quercifex	Fagaceae	Quercus		oak
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	richardsi	Fagaceae	Quercus	rubra	NULL
Diaspididae	Diaspididae_none	Diaspididae_none_none	Abgrallaspis	colorata	Fagaceae	Quercus	phellos	willow oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	palustris	pin oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus	phellos	NULL
Cicadidae	Cicadinae	Cryptotympanini	Tibicen	similaris	Fagaceae	Quercus	sp	oak
Eriococcidae	Eriococcidae_none	Eriococcidae_none_none	Eriococcus	sp	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	osborni	Fagaceae	Quercus	phellus	NULL
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	phellos	oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus	phellos	willow oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Aspidiotus	ancylus	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Aspidiotus	ancylus	Fagaceae	Quercus	nigra	water oak
Coccidae	Coccidae_none	Coccidae_none_none	Toumeyella	sp	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Aspidiotus	sp	Fagaceae	Quercus	prinus	chestnut oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Quernaspis	quercus	Fagaceae	Quercus	virginiana	oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Quernaspis	quercus	Fagaceae	Quercus	virginiana	live oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Allokermes	galliformis	Fagaceae	Quercus	virginiana	oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Aspidiotus	sp	Fagaceae	Quercus	phellos	water oak
Coccidae	Coccidae_none	Coccidae_none_none	Parthenolecanium	quercifex	Fagaceae	Quercus		water oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Abgrallaspis	colorata	Fagaceae	Quercus	nigra	water oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	obscura	Fagaceae	Quercus		laurel oak
Pseudococcidae	Pseudococcidae_none	Pseudococcidae_none_none	Planococcus	citri				evergreen oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	osborni	Fagaceae	Quercus	phellos	willow oak
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	immota	Fagaceae	Quercus	phellos	NULL
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	phellos	Fagaceae	Quercus	phellos	NULL
Eriococcidae	Eriococcidae_none	Eriococcidae_none_none	Eriococcus	sp	Fagaceae	Quercus	nigra	water oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	socialis	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	socialis	Fagaceae	Quercus		NULL
Diaspididae	Diaspididae_none	Diaspididae_none_none	Diaspidiotus	perniciosus	Fagaceae	Quercus		oak
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	lucyae	Fagaceae	Quercus	lyrata	NULL
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus		chestnut oak
Eriococcidae	Eriococcidae_none	Eriococcidae_none_none	Eriococcus	quercus	Fagaceae	Quercus	marilandica	blackjack oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Allokermes	galliformis	Fagaceae	Quercus	rubra	red oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Kermes	sp	Fagaceae	Quercus	phellos	willow oak
Kermesidae	Kermesidae_none	Kermesidae_none_none	Nanokermes	pubescens	Fagaceae	Quercus		post oak
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	nebulosus	Fagaceae	Quercus	nigra	NULL
Diaspididae	Diaspididae_none	Diaspididae_none_none	Melanaspis	tenebricosa	Fagaceae	Quercus		oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Aspidiotus	sp	Fagaceae	Quercus	phellus	water oak
Miridae	Deraeocorinae	Hyaliodini	Hyaliodes	vitripennis	Fagaceae	Quercus	alba	NULL
Pseudococcidae	Pseudococcidae_none	Pseudococcidae_none_none	Eurycoccus	blanchardii	Fagaceae	Quercus		oak
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	imbricaria	shingle oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	imbricaria	shingle oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	funkhouseri	Fagaceae	Quercus	muhlenbergii	yellow oak
Pentatomidae	Pentatominae	Pentatomini	Dendrocoris	humeralis	Fagaceae	Quercus	alba	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis	sp	Fagaceae	Quercus	imbricaria	NULL
Aphididae	Drepanosiphinae	Drepanosiphinae_none	Drepanaphis	kanzensis	Fagaceae	Quercus	rubra	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Neomyzocallis)	punctata	Fagaceae	Quercus	imbricaria	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	frisoni	Fagaceae	Quercus	palustris	pin oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	walshii	Fagaceae	Quercus	palustris	pin oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Myzocallis)	sp	Fagaceae	Quercus	imbricaria	NULL
Miridae	Mirinae	Mirini	Neolygus	geneseensis	Fagaceae	Quercus	alba	NULL
Miridae	Mirinae	Mirini	Neolygus	caryae	Fagaceae	Quercus	alba	NULL
Miridae	Mirinae	Mirini	Neolygus	semivittatus	Fagaceae	Quercus	alba	NULL
Miridae	Mirinae	Mirini	Phytocoris	conspurcatus	Fagaceae	Quercus	alba	NULL
Miridae	Mirinae	Mirini	Phytocoris	puella	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	arcuatus	Fagaceae	Quercus	imbricaria	shingle oak
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	puritanus				pin oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	puritanus	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	puritanus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	brevitylus				black oak
Aphididae	Lachninae	Lachnini	Longistigma	caryae	Fagaceae	Quercus	palustris	pin oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	sp	NULL
Aphididae	Calaphidinae	Panaphidini	Neosymydobius	albasiphus	Fagaceae	Quercus	alba	NULL
Aphididae	Calaphidinae	Panaphidini	Neosymydobius	memorialis	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	auroreus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	griseus	Fagaceae	Quercus	alba	NULL
Miridae	Mirinae	Mirini	Neolygus	geneseensis	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Neolygus	quercalbae	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	stellata	post oak
Membracidae	Smiliinae	Telamonini	Archasia	auriculata				black oak
Membracidae	Smiliinae	Telamonini	Telamona	extrema	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	arcuatus	Fagaceae	Quercus	stellata	post oak
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	palustris	pin oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Aleuropleurocelus	nevadensis	Fagaceae	Quercus	sp	oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Tetraleurodes	quercophyllae	Fagaceae	Quercus	sp	oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Myzocallis)	boerneri	Fagaceae	Quercus	robur	English oak
Achilidae	Achilinae	Plectoderini	Synecdoche	impunctata	Fagaceae	Quercus		NULL
Derbidae	Otiocerinae	Otiocerini	Apache	degeeri	Fagaceae	Quercus		oak
Derbidae	Otiocerinae	Otiocerini	Apache	degeeri	Fagaceae	Quercus	rubra	NULL
Derbidae	Otiocerinae	Otiocerini	Apache	degeeri	Fagaceae	Quercus	alba	white oak
Derbidae	Otiocerinae	Patarini	Patara	vanduzei	Fagaceae	Quercus	alba	white oak
Derbidae	Otiocerinae	Otiocerini	Otiocerus	coquebertii				oak
Derbidae	Otiocerinae	Otiocerini	Otiocerus	coquebertii	Fagaceae	Quercus	rubra	red oak
Derbidae	Otiocerinae	Otiocerini	Apache	degeeri	Fagaceae	Quercus	alba	NULL
Achilidae	Achilinae	Plectoderini	Synecdoche	impunctata	Fagaceae	Quercus	alba	NULL
Achilidae	Achilinae	Plectoderini	Synecdoche	impunctata	Fagaceae	Quercus	velutina	black oak
Achilidae	Achilinae	Plectoderini	Synecdoche	impunctata	Fagaceae	Quercus	alba	white oak
Achilidae	Achilinae	Plectoderini	Synecdoche	dimidiata	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Ceresini	Stictocephala	lutea	Fagaceae	Quercus	palustris	pin oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis	sp	Fagaceae	Quercus	velutina	NULL
Aphididae	Calaphidinae	Panaphidini	Eucallipterus	tiliae	Fagaceae	Quercus	veluntia	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Neomyzocallis)	discolor	Fagaceae	Quercus	sp	NULL
Cicadidae	Cicadettinae	Taphurini	Magicicada	sp	Fagaceae	Quercus	coccinea	scarlet oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	bellus	Fagaceae	Quercus	velutina	black oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	bellus	Fagaceae	Quercus	velutina	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	multisetis	Fagaceae	Quercus	velutina	black oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	walshii	Fagaceae	Quercus	velutina	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	walshii	Fagaceae	Quercus	sp	NULL
Aphididae	Phyllaphidinae	Phyllaphidinae_none	Stegophylla	quercicola	Fagaceae	Quercus		NULL
Aphididae	Phyllaphidinae	Phyllaphidinae_none	Stegophylla	quercicola	Fagaceae	Quercus	sp	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Myzocallis)	sp	Fagaceae	Quercus	veluntia	black oak
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	sp	oak
Membracidae	Smiliinae	Smiliini	Xantholobus	intermedius				oak
Membracidae	Smiliinae	Smiliini	Ophiderma	evelyna	Fagaceae	Quercus	sp	oak
